frame_path,detector_score,label,video_id
Celeb-real__id10_0004__2f2a56d2/frame_000015.jpg,0.14288540184497833,0,Celeb-real__id10_0004__2f2a56d2
Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5/frame_000000.jpg,0.35594314336776733,1,Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5
Celeb-real__id19_0007__a1e0f6a6/frame_000027.jpg,0.10082362592220306,0,Celeb-real__id19_0007__a1e0f6a6
YouTube-real__00214__25dcc0b1/frame_000002.jpg,0.6104526519775391,0,YouTube-real__00214__25dcc0b1
Celeb-real__id22_0004__b044e515/frame_000005.jpg,0.3760201036930084,0,Celeb-real__id22_0004__b044e515
Celeb-synthesis__TalkingFace__EDTalk__id24_0002_test_id01228_SJQOZPMPSSg__56304908/frame_000012.jpg,0.20022574067115784,1,Celeb-synthesis__TalkingFace__EDTalk__id24_0002_test_id01228_SJQOZPMPSSg__56304908
Celeb-real__id22_0001__87f936ab/frame_000029.jpg,0.14284656941890717,0,Celeb-real__id22_0001__87f936ab
Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6/frame_000012.jpg,0.40490299463272095,1,Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6
YouTube-real__00025__db3eb10e/frame_000010.jpg,0.4957641065120697,0,YouTube-real__00025__db3eb10e
Celeb-real__id1_0008__b5428fba/frame_000024.jpg,0.35546907782554626,0,Celeb-real__id1_0008__b5428fba
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id50_id56_0000__d849d5e0/frame_000020.jpg,0.20030531287193298,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id50_id56_0000__d849d5e0
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id50_id56_0000__d849d5e0/frame_000031.jpg,0.30486831068992615,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id50_id56_0000__d849d5e0
Celeb-real__id23_0008__8895b8e9/frame_000030.jpg,0.3592680096626282,0,Celeb-real__id23_0008__8895b8e9
Celeb-synthesis__FaceSwap__HifiFace__id1_id23_0006__682444db/frame_000014.jpg,0.3273599147796631,1,Celeb-synthesis__FaceSwap__HifiFace__id1_id23_0006__682444db
Celeb-synthesis__FaceReenact__TPSMM__id44_id48_0001__04ab7d66/frame_000004.jpg,0.9853447079658508,1,Celeb-synthesis__FaceReenact__TPSMM__id44_id48_0001__04ab7d66
YouTube-real__00203__13a46be8/frame_000004.jpg,0.4638286828994751,0,YouTube-real__00203__13a46be8
Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423/frame_000022.jpg,0.2158413976430893,1,Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423
Celeb-real__id23_0002__ace021ef/frame_000031.jpg,0.1485588699579239,0,Celeb-real__id23_0002__ace021ef
YouTube-real__00192__40a2635f/frame_000009.jpg,0.12951727211475372,0,YouTube-real__00192__40a2635f
Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75/frame_000019.jpg,0.2823852598667145,1,Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75
YouTube-real__00196__a95352ad/frame_000025.jpg,0.10075931251049042,0,YouTube-real__00196__a95352ad
YouTube-real__00203__13a46be8/frame_000014.jpg,0.4875013530254364,0,YouTube-real__00203__13a46be8
Celeb-synthesis__TalkingFace__AniTalker__id1_0003_test_id04478_sxTXohsFkM4__a2b04c0e/frame_000007.jpg,0.9268891215324402,1,Celeb-synthesis__TalkingFace__AniTalker__id1_0003_test_id04478_sxTXohsFkM4__a2b04c0e
Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6/frame_000017.jpg,0.9623096585273743,1,Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6
YouTube-real__00255__e1eeab9f/frame_000022.jpg,0.45140448212623596,0,YouTube-real__00255__e1eeab9f
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828/frame_000026.jpg,0.341926634311676,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828
Celeb-real__id23_0008__8895b8e9/frame_000015.jpg,0.38323742151260376,0,Celeb-real__id23_0008__8895b8e9
Celeb-real__id10_0000__9273e8bc/frame_000009.jpg,0.18102337419986725,0,Celeb-real__id10_0000__9273e8bc
YouTube-real__00075__0ae7a63e/frame_000022.jpg,0.4767599403858185,0,YouTube-real__00075__0ae7a63e
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id50_id56_0000__d849d5e0/frame_000019.jpg,0.14054672420024872,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id50_id56_0000__d849d5e0
YouTube-real__00213__b52f3036/frame_000031.jpg,0.3195604383945465,0,YouTube-real__00213__b52f3036
Celeb-real__id54_0001__342a1698/frame_000026.jpg,0.19444900751113892,0,Celeb-real__id54_0001__342a1698
Celeb-real__id10_0009__00911e7c/frame_000009.jpg,0.48711344599723816,0,Celeb-real__id10_0009__00911e7c
Celeb-real__id8_0000__bed3475b/frame_000002.jpg,0.38019099831581116,0,Celeb-real__id8_0000__bed3475b
Celeb-synthesis__TalkingFace__SadTalker__id52_0001_test_id05999_nDjFzNd5qNQ__09ca3e40/frame_000014.jpg,0.5609789490699768,1,Celeb-synthesis__TalkingFace__SadTalker__id52_0001_test_id05999_nDjFzNd5qNQ__09ca3e40
YouTube-real__00038__9fde613b/frame_000007.jpg,0.4830660820007324,0,YouTube-real__00038__9fde613b
Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6/frame_000020.jpg,0.6782628297805786,1,Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6
Celeb-synthesis__FaceSwap__UniFace__id23_id24_0009__e3961dbf/frame_000025.jpg,0.23636044561862946,1,Celeb-synthesis__FaceSwap__UniFace__id23_id24_0009__e3961dbf
Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4/frame_000026.jpg,0.966250479221344,1,Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000029.jpg,0.2660432755947113,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
YouTube-real__00166__c51d6bde/frame_000027.jpg,0.09289620071649551,0,YouTube-real__00166__c51d6bde
Celeb-real__id10_0002__6a16be4b/frame_000001.jpg,0.22305794060230255,0,Celeb-real__id10_0002__6a16be4b
Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896/frame_000003.jpg,0.15125654637813568,1,Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896
YouTube-real__00024__21bb6f4b/frame_000024.jpg,0.4023445248603821,0,YouTube-real__00024__21bb6f4b
Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e/frame_000001.jpg,0.5115005373954773,1,Celeb-synthesis__FaceSwap__Celeb-DF-v2__id23_id27_0000__4a141e3e
Celeb-real__id41_0009__7853942d/frame_000023.jpg,0.27748188376426697,0,Celeb-real__id41_0009__7853942d
Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4/frame_000005.jpg,0.8265489339828491,1,Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4
YouTube-real__00196__a95352ad/frame_000030.jpg,0.1127762645483017,0,YouTube-real__00196__a95352ad
YouTube-real__00050__d005a88f/frame_000022.jpg,0.1459188014268875,0,YouTube-real__00050__d005a88f
Celeb-synthesis__TalkingFace__EchoMimic__id54_0004_test_id01106_mkgP19APekU__a3c8203c/frame_000020.jpg,0.3675629198551178,1,Celeb-synthesis__TalkingFace__EchoMimic__id54_0004_test_id01106_mkgP19APekU__a3c8203c
Celeb-synthesis__FaceReenact__LivePortrait__id50_id54_0006__cbc29304/frame_000013.jpg,0.1963380128145218,1,Celeb-synthesis__FaceReenact__LivePortrait__id50_id54_0006__cbc29304
YouTube-real__00269__8f759e63/frame_000026.jpg,0.18264973163604736,0,YouTube-real__00269__8f759e63
Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896/frame_000028.jpg,0.7026172876358032,1,Celeb-synthesis__FaceReenact__MCNET__id41_id47_0001__446dc896
Celeb-synthesis__TalkingFace__IP_LAP__id54_0003_test_id02317_B_Tih3Eph2k__e9dd2498/frame_000016.jpg,0.8650152087211609,1,Celeb-synthesis__TalkingFace__IP_LAP__id54_0003_test_id02317_B_Tih3Eph2k__e9dd2498
Celeb-real__id10_0009__00911e7c/frame_000007.jpg,0.4851635992527008,0,Celeb-real__id10_0009__00911e7c
Celeb-real__id41_0007__0653214a/frame_000014.jpg,0.3511955142021179,0,Celeb-real__id41_0007__0653214a
Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6/frame_000007.jpg,0.8583633899688721,1,Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6
Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423/frame_000000.jpg,0.2169276773929596,1,Celeb-synthesis__FaceReenact__LivePortrait__id19_id26_0006__4517e423
Celeb-real__id10_0000__9273e8bc/frame_000029.jpg,0.2291356474161148,0,Celeb-real__id10_0000__9273e8bc
Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343/frame_000007.jpg,0.17255142331123352,1,Celeb-synthesis__FaceReenact__MCNET__id1_id26_0009__f4350343
Celeb-synthesis__FaceReenact__TPSMM__id23_id19_0000__5ddcc575/frame_000022.jpg,0.8842066526412964,1,Celeb-synthesis__FaceReenact__TPSMM__id23_id19_0000__5ddcc575
Celeb-real__id10_0009__00911e7c/frame_000027.jpg,0.4632440507411957,0,Celeb-real__id10_0009__00911e7c
Celeb-synthesis__TalkingFace__SadTalker__id54_0002_test_id03981_WtHDD38CbYE__17aa1a91/frame_000022.jpg,0.8118409514427185,1,Celeb-synthesis__TalkingFace__SadTalker__id54_0002_test_id03981_WtHDD38CbYE__17aa1a91
Celeb-synthesis__TalkingFace__EchoMimic__id22_0002_test_id05055_cZZMU1w_HO4__85427c0a/frame_000010.jpg,0.1314520686864853,1,Celeb-synthesis__TalkingFace__EchoMimic__id22_0002_test_id05055_cZZMU1w_HO4__85427c0a
Celeb-real__id10_0007__841eee79/frame_000007.jpg,0.3742240071296692,0,Celeb-real__id10_0007__841eee79
Celeb-real__id23_0003__a72d5360/frame_000016.jpg,0.2673094570636749,0,Celeb-real__id23_0003__a72d5360
Celeb-real__id44_0005__9170560b/frame_000002.jpg,0.4631466865539551,0,Celeb-real__id44_0005__9170560b
Celeb-real__id23_0003__a72d5360/frame_000019.jpg,0.2546800673007965,0,Celeb-real__id23_0003__a72d5360
YouTube-real__00264__742b463d/frame_000020.jpg,0.35531651973724365,0,YouTube-real__00264__742b463d
Celeb-real__id54_0001__342a1698/frame_000029.jpg,0.22039663791656494,0,Celeb-real__id54_0001__342a1698
Celeb-real__id50_0004__81ceaea0/frame_000003.jpg,0.3395204544067383,0,Celeb-real__id50_0004__81ceaea0
YouTube-real__00075__0ae7a63e/frame_000002.jpg,0.45290786027908325,0,YouTube-real__00075__0ae7a63e
YouTube-real__00204__52004e3b/frame_000023.jpg,0.6092247366905212,0,YouTube-real__00204__52004e3b
Celeb-synthesis__FaceReenact__TPSMM__id1_id3_0003__f80b2cc7/frame_000004.jpg,0.49823272228240967,1,Celeb-synthesis__FaceReenact__TPSMM__id1_id3_0003__f80b2cc7
Celeb-real__id8_0006__adb013b8/frame_000018.jpg,0.19716200232505798,0,Celeb-real__id8_0006__adb013b8
Celeb-real__id22_0002__0a374460/frame_000005.jpg,0.38579854369163513,0,Celeb-real__id22_0002__0a374460
Celeb-real__id22_0001__87f936ab/frame_000013.jpg,0.22616268694400787,0,Celeb-real__id22_0001__87f936ab
Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6/frame_000004.jpg,0.3182534873485565,1,Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6
Celeb-real__id10_0000__9273e8bc/frame_000020.jpg,0.0968790203332901,0,Celeb-real__id10_0000__9273e8bc
Celeb-real__id41_0003__9cf548e2/frame_000023.jpg,0.39441215991973877,0,Celeb-real__id41_0003__9cf548e2
Celeb-synthesis__TalkingFace__SadTalker__id19_0007_test_id01822_wV0Fl0ZN7Vg__395158c2/frame_000018.jpg,0.6521548628807068,1,Celeb-synthesis__TalkingFace__SadTalker__id19_0007_test_id01822_wV0Fl0ZN7Vg__395158c2
YouTube-real__00012__3a81ebd4/frame_000029.jpg,0.3446279466152191,0,YouTube-real__00012__3a81ebd4
YouTube-real__00203__13a46be8/frame_000026.jpg,0.45229047536849976,0,YouTube-real__00203__13a46be8
Celeb-real__id44_0004__d999d2a1/frame_000001.jpg,0.4323886036872864,0,Celeb-real__id44_0004__d999d2a1
Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5/frame_000029.jpg,0.41467320919036865,1,Celeb-synthesis__FaceSwap__UniFace__id50_id54_0004__6af864e5
Celeb-real__id10_0007__841eee79/frame_000006.jpg,0.25279220938682556,0,Celeb-real__id10_0007__841eee79
YouTube-real__00286__8f69328e/frame_000030.jpg,0.4008362293243408,0,YouTube-real__00286__8f69328e
YouTube-real__00033__e54bf5b0/frame_000012.jpg,0.47151345014572144,0,YouTube-real__00033__e54bf5b0
Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a/frame_000002.jpg,0.4943431615829468,1,Celeb-synthesis__FaceReenact__LIA__id24_id19_0003__a6b7f02a
YouTube-real__00166__c51d6bde/frame_000012.jpg,0.12048017978668213,0,YouTube-real__00166__c51d6bde
Celeb-synthesis__FaceReenact__TPSMM__id23_id19_0000__5ddcc575/frame_000008.jpg,0.7327884435653687,1,Celeb-synthesis__FaceReenact__TPSMM__id23_id19_0000__5ddcc575
YouTube-real__00204__52004e3b/frame_000022.jpg,0.463897705078125,0,YouTube-real__00204__52004e3b
Celeb-synthesis__FaceSwap__SimSwap__id23_id31_0002__78b72662/frame_000008.jpg,0.19377176463603973,1,Celeb-synthesis__FaceSwap__SimSwap__id23_id31_0002__78b72662
YouTube-real__00172__5894f923/frame_000014.jpg,0.3286024034023285,0,YouTube-real__00172__5894f923
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000020.jpg,0.14864695072174072,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
YouTube-real__00214__25dcc0b1/frame_000013.jpg,0.3041161596775055,0,YouTube-real__00214__25dcc0b1
Celeb-synthesis__FaceSwap__UniFace__id1_id6_0000__86d0e867/frame_000026.jpg,0.2314079850912094,1,Celeb-synthesis__FaceSwap__UniFace__id1_id6_0000__86d0e867
Celeb-real__id10_0000__9273e8bc/frame_000008.jpg,0.15176042914390564,0,Celeb-real__id10_0000__9273e8bc
YouTube-real__00024__21bb6f4b/frame_000025.jpg,0.392917275428772,0,YouTube-real__00024__21bb6f4b
Celeb-real__id50_0005__3870d23c/frame_000003.jpg,0.502063512802124,0,Celeb-real__id50_0005__3870d23c
YouTube-real__00006__11c15a14/frame_000020.jpg,0.5024064183235168,0,YouTube-real__00006__11c15a14
Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4/frame_000018.jpg,0.9602012634277344,1,Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4
YouTube-real__00024__21bb6f4b/frame_000006.jpg,0.3338373899459839,0,YouTube-real__00024__21bb6f4b
Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047/frame_000011.jpg,0.9434129595756531,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id52_0005_test_id08392_AiCBF9JW-d8__5b87d047
Celeb-synthesis__FaceReenact__MCNET__id23_id35_0006__7782fba1/frame_000007.jpg,0.4608200192451477,1,Celeb-synthesis__FaceReenact__MCNET__id23_id35_0006__7782fba1
Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c/frame_000021.jpg,0.6597675085067749,1,Celeb-synthesis__FaceReenact__FSRT__id23_id31_0002__4e62bc1c
Celeb-synthesis__FaceSwap__HifiFace__id1_id23_0006__682444db/frame_000001.jpg,0.13019059598445892,1,Celeb-synthesis__FaceSwap__HifiFace__id1_id23_0006__682444db
Celeb-real__id10_0000__9273e8bc/frame_000027.jpg,0.15424352884292603,0,Celeb-real__id10_0000__9273e8bc
Celeb-real__id8_0000__bed3475b/frame_000013.jpg,0.39917805790901184,0,Celeb-real__id8_0000__bed3475b
Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828/frame_000019.jpg,0.3066159188747406,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id1_id37_0003__39ac8828
Celeb-synthesis__TalkingFace__IP_LAP__id44_0004_test_id01822_jmFGgwXCuW0__ee97d12d/frame_000003.jpg,0.9975932240486145,1,Celeb-synthesis__TalkingFace__IP_LAP__id44_0004_test_id01822_jmFGgwXCuW0__ee97d12d
Celeb-real__id22_0009__54037f2f/frame_000008.jpg,0.36084601283073425,0,Celeb-real__id22_0009__54037f2f
Celeb-real__id50_0002__47f9542c/frame_000026.jpg,0.2768118977546692,0,Celeb-real__id50_0002__47f9542c
YouTube-real__00146__85d6bb79/frame_000000.jpg,0.2876242399215698,0,YouTube-real__00146__85d6bb79
Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6/frame_000002.jpg,0.2644975185394287,1,Celeb-synthesis__FaceSwap__GHOST__id24_id23_0009__2bd974c6
Celeb-real__id19_0003__02a18478/frame_000027.jpg,0.22343388199806213,0,Celeb-real__id19_0003__02a18478
Celeb-synthesis__TalkingFace__Real3DPortrait__id50_0003_test_id03382_NlRnEAJTS3Y__1fb1ed1b/frame_000019.jpg,0.5075781941413879,1,Celeb-synthesis__TalkingFace__Real3DPortrait__id50_0003_test_id03382_NlRnEAJTS3Y__1fb1ed1b
Celeb-real__id24_0003__a477989b/frame_000008.jpg,0.3710234463214874,0,Celeb-real__id24_0003__a477989b
Celeb-real__id54_0004__3e0ab6d0/frame_000014.jpg,0.28326669335365295,0,Celeb-real__id54_0004__3e0ab6d0
Celeb-synthesis__FaceReenact__HyperReenact__id19_id23_0009__210ba216/frame_000015.jpg,0.49930161237716675,1,Celeb-synthesis__FaceReenact__HyperReenact__id19_id23_0009__210ba216
Celeb-real__id41_0007__0653214a/frame_000022.jpg,0.2954154908657074,0,Celeb-real__id41_0007__0653214a
Celeb-real__id50_0002__47f9542c/frame_000031.jpg,0.2605594992637634,0,Celeb-real__id50_0002__47f9542c
Celeb-real__id10_0009__00911e7c/frame_000018.jpg,0.4878951907157898,0,Celeb-real__id10_0009__00911e7c
Celeb-synthesis__FaceSwap__UniFace__id1_id6_0000__86d0e867/frame_000028.jpg,0.38697564601898193,1,Celeb-synthesis__FaceSwap__UniFace__id1_id6_0000__86d0e867
Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15/frame_000027.jpg,0.1204148456454277,1,Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15
Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8/frame_000022.jpg,0.2352856546640396,1,Celeb-synthesis__FaceSwap__MobileFaceSwap__id44_id42_0001__856b58b8
Celeb-synthesis__FaceReenact__TPSMM__id1_id3_0003__f80b2cc7/frame_000000.jpg,0.6938315629959106,1,Celeb-synthesis__FaceReenact__TPSMM__id1_id3_0003__f80b2cc7
Celeb-synthesis__TalkingFace__SadTalker__id52_0001_test_id05999_nDjFzNd5qNQ__09ca3e40/frame_000020.jpg,0.35195425152778625,1,Celeb-synthesis__TalkingFace__SadTalker__id52_0001_test_id05999_nDjFzNd5qNQ__09ca3e40
Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4/frame_000000.jpg,0.8867916464805603,1,Celeb-synthesis__TalkingFace__EDTalk__id24_0000_test_id00866_0OxT7uyV-vU__9aa8a0a4
YouTube-real__00240__656faf6d/frame_000019.jpg,0.22234749794006348,0,YouTube-real__00240__656faf6d
Celeb-synthesis__FaceReenact__TPSMM__id44_id48_0001__04ab7d66/frame_000009.jpg,0.9686776399612427,1,Celeb-synthesis__FaceReenact__TPSMM__id44_id48_0001__04ab7d66
Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6/frame_000015.jpg,0.5600870251655579,1,Celeb-synthesis__TalkingFace__EchoMimic__id1_0000_test_id04862_NPOoEt--t_g__a7ce9fe6
Celeb-real__id1_0008__b5428fba/frame_000012.jpg,0.2677404284477234,0,Celeb-real__id1_0008__b5428fba
YouTube-real__00240__656faf6d/frame_000029.jpg,0.18653979897499084,0,YouTube-real__00240__656faf6d
Celeb-synthesis__TalkingFace__AniTalker__id24_0001_test_id02019_anSrwA_9RPE__866e4f55/frame_000012.jpg,0.5279015898704529,1,Celeb-synthesis__TalkingFace__AniTalker__id24_0001_test_id02019_anSrwA_9RPE__866e4f55
Celeb-real__id22_0009__54037f2f/frame_000029.jpg,0.4323880672454834,0,Celeb-real__id22_0009__54037f2f
YouTube-real__00188__1dfcd8c6/frame_000015.jpg,0.2929495573043823,0,YouTube-real__00188__1dfcd8c6
YouTube-real__00213__b52f3036/frame_000009.jpg,0.2129926234483719,0,YouTube-real__00213__b52f3036
Celeb-synthesis__FaceSwap__UniFace__id1_id6_0000__86d0e867/frame_000021.jpg,0.13020801544189453,1,Celeb-synthesis__FaceSwap__UniFace__id1_id6_0000__86d0e867
Celeb-synthesis__FaceReenact__DaGAN__id54_id52_0005__a1af17ca/frame_000025.jpg,0.4969945549964905,1,Celeb-synthesis__FaceReenact__DaGAN__id54_id52_0005__a1af17ca
YouTube-real__00147__320f9c80/frame_000006.jpg,0.5622762441635132,0,YouTube-real__00147__320f9c80
YouTube-real__00050__d005a88f/frame_000013.jpg,0.14025597274303436,0,YouTube-real__00050__d005a88f
Celeb-synthesis__TalkingFace__EDTalk__id10_0003_test_id05055_1lsf8QC-Lck__7890d8bb/frame_000007.jpg,0.9869280457496643,1,Celeb-synthesis__TalkingFace__EDTalk__id10_0003_test_id05055_1lsf8QC-Lck__7890d8bb
YouTube-real__00099__65380240/frame_000014.jpg,0.38126349449157715,0,YouTube-real__00099__65380240
Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6/frame_000011.jpg,0.8973701596260071,1,Celeb-synthesis__FaceReenact__FSRT__id50_id56_0007__1fcbdab6
Celeb-real__id23_0002__ace021ef/frame_000013.jpg,0.06785844266414642,0,Celeb-real__id23_0002__ace021ef
YouTube-real__00012__3a81ebd4/frame_000004.jpg,0.3009887933731079,0,YouTube-real__00012__3a81ebd4
Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4/frame_000014.jpg,0.7667673230171204,1,Celeb-synthesis__FaceReenact__TPSMM__id50_id57_0001__7ad6b6a4
Celeb-synthesis__FaceReenact__DaGAN__id52_id49_0006__6d570d42/frame_000000.jpg,0.4300261437892914,1,Celeb-synthesis__FaceReenact__DaGAN__id52_id49_0006__6d570d42
Celeb-real__id8_0007__b443b21d/frame_000010.jpg,0.43637749552726746,0,Celeb-real__id8_0007__b443b21d
Celeb-real__id44_0004__d999d2a1/frame_000011.jpg,0.4480929672718048,0,Celeb-real__id44_0004__d999d2a1
Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15/frame_000010.jpg,0.1391926109790802,1,Celeb-synthesis__FaceSwap__InSwapper__id1_id31_0006__3fbaaa15
Celeb-real__id41_0003__9cf548e2/frame_000021.jpg,0.3815636932849884,0,Celeb-real__id41_0003__9cf548e2
Celeb-real__id23_0002__ace021ef/frame_000012.jpg,0.12201765924692154,0,Celeb-real__id23_0002__ace021ef
Celeb-synthesis__FaceReenact__MCNET__id54_id52_0003__6e6f12a1/frame_000020.jpg,0.7282229661941528,1,Celeb-synthesis__FaceReenact__MCNET__id54_id52_0003__6e6f12a1
Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75/frame_000001.jpg,0.2000892609357834,1,Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75
Celeb-real__id22_0004__b044e515/frame_000015.jpg,0.37999144196510315,0,Celeb-real__id22_0004__b044e515
Celeb-synthesis__FaceReenact__LIA__id19_id23_0004__128b77dc/frame_000020.jpg,0.4874638319015503,1,Celeb-synthesis__FaceReenact__LIA__id19_id23_0004__128b77dc
YouTube-real__00241__65558a5a/frame_000016.jpg,0.47918859124183655,0,YouTube-real__00241__65558a5a
Celeb-real__id8_0007__b443b21d/frame_000028.jpg,0.44128209352493286,0,Celeb-real__id8_0007__b443b21d
Celeb-synthesis__FaceReenact__LivePortrait__id10_id13_0008__6efc05f1/frame_000023.jpg,0.19535434246063232,1,Celeb-synthesis__FaceReenact__LivePortrait__id10_id13_0008__6efc05f1
Celeb-real__id50_0004__81ceaea0/frame_000012.jpg,0.4022558033466339,0,Celeb-real__id50_0004__81ceaea0
YouTube-real__00206__5a5fdf70/frame_000002.jpg,0.39183667302131653,0,YouTube-real__00206__5a5fdf70
Celeb-real__id19_0000__795a8811/frame_000009.jpg,0.3606356382369995,0,Celeb-real__id19_0000__795a8811
Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75/frame_000000.jpg,0.19036278128623962,1,Celeb-synthesis__FaceSwap__HifiFace__id52_id53_0008__8619ea75
YouTube-real__00166__c51d6bde/frame_000007.jpg,0.16278167068958282,0,YouTube-real__00166__c51d6bde
Celeb-synthesis__FaceSwap__SimSwap__id23_id0_0003__edbd5e74/frame_000018.jpg,0.2703271806240082,1,Celeb-synthesis__FaceSwap__SimSwap__id23_id0_0003__edbd5e74
YouTube-real__00096__5cc42443/frame_000006.jpg,0.46729156374931335,0,YouTube-real__00096__5cc42443
Celeb-synthesis__FaceReenact__FSRT__id54_id56_0002__3a49963f/frame_000014.jpg,0.5060952305793762,1,Celeb-synthesis__FaceReenact__FSRT__id54_id56_0002__3a49963f
Celeb-synthesis__FaceReenact__MCNET__id44_id46_0002__55fffb16/frame_000021.jpg,0.795474112033844,1,Celeb-synthesis__FaceReenact__MCNET__id44_id46_0002__55fffb16
Celeb-real__id8_0000__bed3475b/frame_000012.jpg,0.4002684950828552,0,Celeb-real__id8_0000__bed3475b
Celeb-synthesis__FaceSwap__BlendFace__id8_id3_0008__d6eac4ea/frame_000008.jpg,0.365084707736969,1,Celeb-synthesis__FaceSwap__BlendFace__id8_id3_0008__d6eac4ea
YouTube-real__00146__85d6bb79/frame_000015.jpg,0.37907740473747253,0,YouTube-real__00146__85d6bb79
Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3/frame_000011.jpg,0.3775767982006073,1,Celeb-synthesis__FaceSwap__UniFace__id19_id26_0002__4c8417c3
Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98/frame_000010.jpg,0.7832008600234985,1,Celeb-synthesis__FaceReenact__LIA__id1_id17_0006__8fc47d98
Celeb-real__id19_0007__a1e0f6a6/frame_000005.jpg,0.14380592107772827,0,Celeb-real__id19_0007__a1e0f6a6
